emp_length,annual_income,dti,loan_amount,total_acc,is_employed,date_diff,location_Northeast,location_South,location_West,wealth_low,wealth_med,law_regulations_moderate,law_regulations_restrictive,purpose_grouped_credit card,purpose_grouped_other,verification_status_Source Verified,verification_status_Verified,loan_status_Current,loan_status_Fully Paid,home_ownership_NONE,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,60_month_term
-0.2736141464540423,-0.948141277476239,-1.3977402913278412,-0.8847030628279363,-1.7296338846173611,0.1967751205274496,0.7841580243592662,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
0.0070650002980154,-0.3752923095014675,0.3004119675278917,-0.4467825121859603,-0.6369532640615528,0.1967751205274496,0.3161819053531025,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
-0.2736141464540423,0.8046613342801326,-0.4091516530010495,-0.7387295459472777,-0.3637831089226007,0.1967751205274496,0.7919576263427023,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
-1.3963307334622734,0.0294159513638454,-1.0542094898455416,0.1371115553366743,-0.7280099824412035,0.1967751205274496,-2.0470974956280243,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
-1.1156515867102157,-2.279286214566188,-1.4742471510466064,-1.1693514207452207,-1.2743502927191075,0.1967751205274496,-1.5011253567875,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
-0.2736141464540423,-0.70596165329873,0.8044571609691696,-0.1548354784246429,-1.3654070110987584,0.1967751205274496,0.1055926518003287,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
1.4104607340583042,-0.948141277476239,0.0888930024230698,-0.8847030628279363,0.0915004829756526,0.1967751205274496,0.3083823033696664,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
1.4104607340583042,-0.70596165329873,-0.5636655069428699,-0.8847030628279363,-0.8190667008208542,-5.081943272704047,1.0961421036967087,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
0.2877441470500732,-0.70596165329873,-1.6167599289541106,-0.8847030628279363,-1.3654070110987584,0.1967751205274496,-0.3467842632389629,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
-1.3963307334622734,1.2865629932735674,-0.8486910627578779,-1.2897795721717642,-0.1816696721632993,-5.081943272704047,1.2911321532826103,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
-1.3963307334622734,0.0294159513638454,-0.3371451967951528,-1.030676579708595,1.0020676667721595,0.1967751205274496,-0.3701830691892711,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
-0.2736141464540423,0.3600878140949058,-1.2312253613517048,-0.4467825121859603,-1.2743502927191075,0.1967751205274496,2.905649763853876,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
1.4104607340583042,0.3296051435283861,-0.8066872966377715,-1.249636855029583,1.5484079770500638,0.1967751205274496,0.5501699648561844,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0.2877441470500732,0.551177831757112,-1.0272070687683306,-1.030676579708595,-1.0011801375801557,0.1967751205274496,0.3083823033696664,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
-1.3963307334622734,-0.8970491520306338,0.2509075288863377,0.1371115553366743,0.1825572013553033,0.1967751205274496,0.1055926518003287,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1.4104607340583042,-0.4923434100851265,0.2809102189721281,-0.5927560290666191,0.1825572013553033,0.1967751205274496,-0.8459587901788709,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
